X;Y;CODESC;NOMEESC;END_ESC;NUM_ESC;BAIRRO;NOMDIST
-46.737519;-23.6658;35802335;NOSSA SENHORA APARECIDA NUCLEO DE EDUCACAO;RUA JOSE BARROS MAGALDI;987;JARDIM NOVO SANTO AMARO;JARDIM SAO LUIS
-46.736119;-23.666089;35287672;EMEI JARDIM NOVO SANTO AMARO - ALICE ALVES MARTINS;MONFORTE DA BEIRA;298;JARDIM SANTA JOSEFINA;JARDIM SAO LUIS
-46.735727;-23.663246;35464673;CR P CONV CEDRO DO LIBANO VI CEI;GUILHERME VALENTE;131;JARDIM VERGUEIRO;JARDIM SAO LUIS
-46.735695;-23.663271;35806742;CR P CONV CEDRO DO LIBANO I;GUILHERME VALENTE;131;JARDIM VERGUEIRO;JARDIM SAO LUIS
-46.735695;-23.663271;35429235;CR P CONV CEDRINHO IV;GUILHERME VALENTE;131;JARDIM VERGUEIRO;JARDIM SAO LUIS
-46.735695;-23.663271;35429223;CR P CONV CEDRINHO III;GUILHERME VALENTE;131;JARDIM VERGUEIRO;JARDIM SAO LUIS
-46.735695;-23.663271;35381019;CR P CONV CEDRINHO II;GUILHERME VALENTE;131;JARDIM VERGUEIRO;JARDIM SAO LUIS
-46.735695;-23.663271;35268021;CR P CONV CEDRO DO LIBANO IV CEI;GUILHERME VALENTE;131;JARDIM VERGUEIRO;JARDIM SAO LUIS
-46.735695;-23.663271;35268012;CR P CONV CEDRO DO LIBANO III CEI;GUILHERME VALENTE;131;JARDIM VERGUEIRO;JARDIM SAO LUIS
-46.735695;-23.663271;35184202;CR P CONV CEDRINHO I;GUILHERME VALENTE;131;JARDIM VERGUEIRO;JARDIM SAO LUIS
-46.735695;-23.663271;35128351;CR P CONV CEDRO DO LIBANO II;GUILHERME VALENTE;131;JARDIM VERGUEIRO;JARDIM SAO LUIS
-46.738954;-23.65891;35364435;SANTA ISABEL COLEGIO FRANCISCANO;RUA NOVA DO TUPAROQUERA;384;JARDIM NOVO SANTO AMARO;JARDIM SAO LUIS
-46.738954;-23.65891;35191863;CR P CONV LAR MARIA ALBERTINA;NOVA DO TUPAROQUERA;384;JARDIM NOVO SANTO AMARO;JARDIM SAO LUIS
-46.73713;-23.660671;35924702;SOLANGE APPARECIDA LANDEIRO AGUIAR PROFESSORA;R PIETRO CASELLA;S/N;JD S JOAO;JARDIM SAO LUIS
-46.736555;-23.660095;35041038;ANTONIO MANOEL ALVES DE LIMA;R PIETRO CASELLA;S/N;JD S JOAO;JARDIM SAO LUIS
-46.734241;-23.669867;35151889;GUARAPIRANGA COLEGIO;EST GUARAPIRANGA;1070;GUARAPIRANGA;JARDIM SAO LUIS
-46.729448;-23.668913;35457346;CEI INDIR CEDRO V - PARQUE ALVES DE LIMA;FRANCISCO NOBREGA BARBOSA;162;PARQUE ALVES DE LIMA;JARDIM SAO LUIS
-46.72963;-23.668473;35107924;ELIAS ZARZUR COLEGIO;AV FRANCISCO NOBREGA BARBOSA;110;PRQ A LIMA;JARDIM SAO LUIS
-46.729595;-23.666718;35440796;CR P CONV CONSTRUINDO O FUTURO;AMARO VELHO;165;JARDIM VERGUEIRO;JARDIM SAO LUIS
-46.730762;-23.66527;35005400;ALFREDO VIANELLO GREGORIO COMENDADOR;R FILIPE DE VERAS;S/N;JD VERGUEIRO;JARDIM SAO LUIS
-46.729483;-23.66309;35290701;ZONA SUL ETE;RUA FREDERICO GROTTE;353;JARDIM SAO LUIS;JARDIM SAO LUIS
-46.730972;-23.658991;35053909;EMEF DE GAULLE GEN;RUA MOURISCA;16;JARDIM IBIRAPUERA;JARDIM SAO LUIS
-46.729685;-23.660377;35090694;EMEI JARDIM IBIRAPUERA;RUA ACEDIO JOSE FONTANETE;229;JARDIM IBIRAPUERA;JARDIM SAO LUIS
-46.789427;-23.657963;35048720;ARISTON DE OLIVEIRA PROFESSOR TENENTE;R JOAO DA CRUZ E SOUSA;444;JARDIM DAS ROSAS;CAPAO REDONDO
-46.788655;-23.65803;35038222;JOSE JOAQUIM CARDOSO DE MELLO NETO PROFESSOR;RUA TEIXEIRA LOPES;95;JARDIM DAS ROSAS ZONA SUL;CAPAO REDONDO
-46.789491;-23.653517;35044386;DAVID NASSER JORNALISTA;R SEVERIANO CARDOSO;280;JD MACEDONIA;CAPAO REDONDO
-46.786164;-23.655048;35238946;CEI DIRET JARDIM MACEDONIA;SORIANO DE ALBUQUERQUE;77;JARDIM MACEDONIA;CAPAO REDONDO
-46.786139;-23.654799;35902524;CESAR YASIGI PROFESSOR;R SORIANO DE ALBUQUERQUE;100;JD MACEDONIA;CAPAO REDONDO
-46.785451;-23.651373;35291195;CR P CONV JARDIM ELEDY PRE-ESCOLA;LEONOR DE ALMEIDA;35;VALO VELHO;CAPAO REDONDO
-46.790527;-23.648191;35359993;EMEF JARDIM MITSUTANI I - PAULO PATARRA JORNALISTA;14 DE OUTUBRO;10;COHAB MONET;CAPAO REDONDO
-46.788757;-23.647506;35271214;EMEI MITSUTANI;PIRAJUSSARA-VALO VELHO;1419;JARDIM MITSUTANI;CAPAO REDONDO
-46.785812;-23.6492;35356621;CEU CEI CANTOS DO AMANHECER;CANTOS DO AMANHECER;SN;JARDIM ELEDY;CAMPO LIMPO
-46.785088;-23.649589;35356736;CEU EMEF CANTOS DO AMANHECER;CANTOS DO AMANHECER;SN;JARDIM ELEDY;CAMPO LIMPO
-46.784563;-23.649887;35356712;CEU EMEI CANTOS DO AMANHECER;CANTOS DO AMANHECER;SN;JARDIM ELEDY;CAMPO LIMPO
-46.785967;-23.646391;35238764;CEI DIRET ALBERTINA RODRIGUES SIMON PROFA;MARCO DE CANAVESES;35;JARDIM MITSUTANI;CAMPO LIMPO
-46.785774;-23.646247;35183489;CR P CONV JARDIM MITSUTANI;MARCO DE CANAVESES;16;JARDIM MITSUTANI;CAMPO LIMPO
-46.787159;-23.643133;35053946;EMEF FAGUNDES VARELLA;AUGUSTO BARBOSA TAVARES;716;JARDIM MARIA SAMPAIO;CAMPO LIMPO
-46.786113;-23.643782;35005095;HUGO LACORTE VITALE DEPUTADO;R CANTANHEDE;190;PIRAJUSSARA;CAMPO LIMPO
-46.781535;-23.657162;35282479;EMEI GEORGE SAVALLA GOMES - CAREQUINHA;ANTONIO PEREIRA DE SA;400;JARDIM AURELIO;CAPAO REDONDO
-46.780347;-23.651654;35183532;CR P CONV WALTHER SOMMERLATH;VICENTE DA COSTA ABREU;1;PARQUE SONIA;CAPAO REDONDO
-46.777922;-23.650916;35906554;SANTA ROSA DE LIMA;R NAINPUR;80;JD VLE VIRTUDES;CAMPO LIMPO
-46.782282;-23.646099;35038258;FRANCISCO DE PAULA CONCEICAO JUNIOR PROFESSOR;R DOMINGOS SEQUEIRA;40;JD MITSUTANI;CAMPO LIMPO
-46.782103;-23.646053;35320936;CENTRO DE RECREACAO INFANTIL CAMBALHOTA LTDA;RUA DOMINGOS SEQUEIRA;33;JARDIM MITSUTANI;CAMPO LIMPO
-46.780759;-23.643675;35183477;CEI INDIR JARDIM LUZITANIA;FREI XISTO TEUBER;189;JARDIM MITSUTANI;CAMPO LIMPO
-46.776814;-23.648613;35238776;CEI DIRET PAULO E ADMAR;REVERENDO PEIXOTO DA SILVA;155;JARDIM ROSANA;CAMPO LIMPO
-46.776361;-23.643105;35037461;MESSIAS FREIRE PROFESSOR;R IBI;18;JD L MOREIRA;CAMPO LIMPO
-46.78606;-23.641773;35183453;CR P CONV SAO SEBASTIAO;PROFESSOR WASHINGTON PIRES;123;JARDIM MARIA SAMPAIO;CAMPO LIMPO
-46.785437;-23.640399;35095291;EMEI ZULEIKA PEREIRA LEITE PROFA;RUA DOUTOR ANTONIO BARBOSA DA CUNHA;46;JARDIM MARIA SAMPAIO;CAMPO LIMPO
-46.783053;-23.641026;35810046;IDEAL COLEGIO;AV AUGUSTO BARBOSA TAVARES;257;JD M SAMPAIO;CAMPO LIMPO
-46.77685;-23.63917;35906542;DIB AUDI;R JANUARIO DA CUNHA BARBOSA;413;JD ELIZABETH;CAMPO LIMPO
-46.779606;-23.637565;35060847;CEU CEI CAMPO LIMPO;CARLOS LACERDA;678;PIRAJUSSARA;CAMPO LIMPO
-46.779606;-23.637565;35060586;CEU EMEI LUIZA HELENA FERREIRA PROFA;CARLOS LACERDA;678;PIRAJUSSARA;CAMPO LIMPO
-46.779606;-23.637565;35060562;CEU EMEF HERMES FERREIRA DE SOUZA;CARLOS LACERDA;678;PIRAJUSSARA;CAMPO LIMPO
-46.776809;-23.634026;35183507;CR P CONV ARRASTAO;RUA DOUTOR JOVIANO PACHECO DE AGUIRRE;255;JARDIM BOM REFUGIO;CAMPO LIMPO
-46.773102;-23.655347;35037624;CAFE FILHO PRESIDENTE;R GASTAO RAUL DE FORTON BOUSQUET;401;JD IPE;CAPAO REDONDO
-46.773032;-23.65535;35461325;JARDIM IPE;R GASTAO RAUL DE FORTON BOUSQUET;401;JARDIM IPE;CAPAO REDONDO
-46.772372;-23.6553;35117729;IPE COLEGIO;RUA ANTONIO MANUEL FERNANDES;178;JARDIM IPE;CAPAO REDONDO
-46.773394;-23.653988;35802748;PROHERMO COLEGIO;R FELIX DE CARVALHO;155;JD IPE;CAPAO REDONDO
-46.774152;-23.651116;35087658;EMEI LUIZ DA CAMARA CASCUDO;RUA LANZAROTE;38;JARDIM VALE DAS VIRTUDES;CAMPO LIMPO
-46.77406;-23.649437;35054070;EMEF LEVY DE AZEVEDO SODRE PROF;RUA GOLPAZARI;10;JARDIM VALE DAS VIRTUDES;CAMPO LIMPO
-46.772432;-23.645419;35479524;CR P CONV BELEZINHA II;VICENTE PINHEIRO;505;JARDIM HELGA;CAMPO LIMPO
-46.770997;-23.64647;35269384;FERNANDO GASPARIAN;RUA LUSTER;216;JARDIM UMUARAMA;CAMPO LIMPO
-46.769969;-23.646144;35092824;EMEI GUIOMAR PICCINALI PROFA;RUA CHESTER;55;JARDIM UMUARAMA;CAMPO LIMPO
-46.768372;-23.64363;35183556;CEI INDIR JARDIM UMUARAMA;ODEMIS;203;JARDIM UMUARAMA;CAMPO LIMPO
-46.760826;-23.657872;35107827;LIDIA FLORENCIO CAMACHO PROFA INSTITUTO;AV AGOSTINHO RUBIN;449;JD GERMANIA;CAPAO REDONDO
-46.768114;-23.64487;35902536;MOACYR DE CASTRO FERRAZ PROFESSOR;R JUAN ALDAMA;100;JD UMUARAMA;CAMPO LIMPO
-46.761278;-23.64853;35129756;BERGAMIM COLEGIO;ESTRADA DO CAMPO LIMPO;765;VILA PREL;CAMPO LIMPO
-46.763608;-23.644057;35041750;DUGLAS TEIXEIRA MONTEIRO PROFESSOR;AV PROFESSOR OSCAR CAMPIGLIA;529;PRQ IPE;CAMPO LIMPO
-46.760618;-23.645801;35098577;EMEF MODESTO SCAGLIUSI;RUA JOAO RODRIGUES DE MOURA;16;JARDIM PIRACUAMA;CAMPO LIMPO
-46.775576;-23.6405;35923813;NAIR HIROKO KONNO HASHIMOTO PROFESSORA;R JANUARIO DA CUNHA BARBOSA;221;JD ELIZABETH;CAMPO LIMPO
-46.773446;-23.641023;35183519;CEI INDIR ESTRELA NOVA;LUIS GONZAGA FREIRE;602;JARDIM HELGA;CAMPO LIMPO
-46.775507;-23.636042;35193264;COLEGIO POTIGUAR ENSINO FUNDAMENTAL;R MARTINHO VAZ DE BARROS;431;JARDIM PIRAJUSSARA;CAMPO LIMPO
-46.773168;-23.636484;35193306;HENRIQUE I ESCOLA;RUA MIGUEL GONCALVES CORREIA;401;VILA PIRAJUSSARA;CAMPO LIMPO
-46.771111;-23.641983;35187550;SAGRES COLEGIO;RUA VICENTE PINHEIRO;111;JD HELGO;CAMPO LIMPO
-46.772158;-23.636914;35482043;CEI INDIR CAMPO LIMPO IV;ANTONIO ANTUNES;215;VILA PIRAJUSSARA;CAMPO LIMPO
-46.770408;-23.634873;35005204;KENNEDY PRESIDENTE;R FRANCISCO PEIXOTO;54;VL PIRAJUSSARA;CAMPO LIMPO
-46.775928;-23.633254;35238739;CEI DIRET OLGA BENARIO PRESTES;AROLDO DE AZEVEDO;60;JARDIM BOM REFUGIO;CAMPO LIMPO
-46.775866;-23.633255;35238740;CEI DIRET NATHALIA PEDROSO ROSEMBURG DRA;AROLDO DE AZEVEDO;50;JARDIM BOM REFUGIO;CAMPO LIMPO
-46.774493;-23.631596;35137108;ALVORADA PLUS INSTITUTO EDUCACIONAL;AV PROFESSOR CONRADO DE DEO;41;JD B REFUGIO;CAMPO LIMPO
-46.773988;-23.633028;35090700;EMEI CAMPO LIMPO;RUA JOSE VIRIATO DE CASTRO;53;JARDIM BOM REFUGIO;CAMPO LIMPO
-46.773983;-23.633026;35054012;EMEF LEONARDO VILLAS BOAS;RUA JOSE VIRIATO DE CASTRO;63;JARDIM BOM REFUGIO;CAMPO LIMPO
-46.774183;-23.632604;35292564;NUCLEO DE DESENVOLVIMENTO INF PEIXINHO DE OURO LTD;RUA DR JOAO BATISTA REIMAO;168;JD BOM REFUGIO;CAMPO LIMPO
-46.769345;-23.633035;35176679;ZANINI JUNIOR COLEGIO;R AMERICO FALCAO;385;VL PIRAJUSSARA;CAMPO LIMPO
-46.770224;-23.62933;35455167;MARTINS MOURAO ESCOLA;RUA CORONEL SOUSA FERRAZ;51;JARDIM CAMPO LIMPO;CAMPO LIMPO
-46.76857;-23.629553;35054021;EMEF MAURICIO SIMAO;RUA KUNITO MIYASAKA;54;JARDIM MARTINICA;CAMPO LIMPO
-46.767671;-23.640963;35136359;CONCORDIA COLEGIO;RUA JANUARIO ZINGARO;116;CAMPO LIMPO;CAMPO LIMPO
-46.765571;-23.63732;35466803;PASSO A PASSO ESCOLA INFANTIL;RUA JISITI NODA;151;JARDIM MARIA VIRGINIA;CAMPO LIMPO
-46.764713;-23.634143;35183465;CEI INDIR PARQUE IPE;MARIO MAIA;44;JARDIM MARIA VIRGINIA;CAMPO LIMPO
-46.763323;-23.640109;35461751;CR P CONV CAMINHAR;JOAQUIM XAVIER CURADO;203;PARQUE IPE;CAMPO LIMPO
-46.761209;-23.639903;35083975;EMEI CATULO DA PAIXAO CEARENSE;RUA JOAO DA CUNHA VASCONCELOS;116;PARQUE IPE;CAMPO LIMPO
-46.760985;-23.638601;35053922;EMEF ADHEMAR DE BARROS PREF;RUA GIOVANNI AMADEO;187;JARDIM CATANDUVA;CAMPO LIMPO
-46.763543;-23.635746;35238703;CEI DIRET JARDIM CATANDUVA;DOUTOR RENATO BUENO NETO;SN;JARDIM CATANDUVA;CAMPO LIMPO
-46.762015;-23.6349;35053831;EMEF PALIMERCIO DE REZENDE CEL;MANUEL RIBEIRO DE AZEVEDO;SN;JARDIM CATANDUVA;CAMPO LIMPO
-46.761721;-23.634249;35462779;MEMORATUS UNIDADE II;RUA GASPAR CORREA;8;JARDIM CATANDUVA;CAMPO LIMPO
-46.760747;-23.635535;35446968;CAJARANA CENTRO DE EDUCACAO INFANTIL;RUA ANTONIO GOMES CORREA;171;JARDIM CATANDUVA;CAMPO LIMPO
-46.767516;-23.629268;35087646;EMEI ALAIDE BUENO RODRIGUES PROFA;RUA ROQUE DE MINGO;470;JARDIM SAMARA;CAMPO LIMPO
-46.763807;-23.63166;35238752;CEI DIRET CID FRANCO VER;AURELIO BELOTTI JUNIOR;80;JARDIM SAMARA;CAMPO LIMPO
-46.763174;-23.628292;35396096;SUPERATIVO COLEGIO;RUA ELIANE ARAUJO NEVES;177;JARDIM CATANDUVA;CAMPO LIMPO
-46.762854;-23.628424;35107645;ADVENTISTA DE CAMPO LIMPO COLEGIO;R ELIANE ARAUJO NEVES;150;JD CATANDUVA;CAMPO LIMPO
-46.763463;-23.62638;35441120;LIRIO DO VALE COLEGIO;RUA PROFESSORA NINA STOCCO;224;JARDIM CATANDUVA;CAMPO LIMPO
-46.762269;-23.62631;35176588;PORTINARI INSTITUTO EDUCACIONAL;R LOURENCO SAPORITO;142;JD A MARIA;CAMPO LIMPO
-46.761937;-23.627989;35141773;COLEGIO GUARARAPES EIEFEM E TECNICO;RUA MARIA DE LOURDES SALOMAO;177;JARDIM CATANDUVA;CAMPO LIMPO
-46.760536;-23.628307;35417440;EMEF CAMPO LIMPO I;PROFESSORA NINA STOCCO;597;JARDIM CATANDUVA;CAMPO LIMPO
-46.790452;-23.601287;35180658;CEI INDIR NOVA ERA MODULO I;RUA NAZIR MIGUEL;270;JARDIM PAULO VI;RAPOSO TAVARES
-46.786232;-23.602643;35098474;EMEF EDA TEREZINHA CHICA MEDEIROS PROFA;RUA ENGENHEIRO HUGO TAKAHASHI;333;RAPOSO TAVARES;RAPOSO TAVARES
-46.79202;-23.598148;35053211;EMEF JOAO XXIII;CONEGO LUIS VIEIRA DA SILVA;201;JARDIM JOAO XXIII;RAPOSO TAVARES
-46.790583;-23.600902;35438418;UIRAPURU ESCOLA TECNICA ESTADUAL;RUA FREI CLAUDE DALBERVILLE;S/N;JARDIM JOAO XXIII;RAPOSO TAVARES
-46.792208;-23.593324;35143595;GIUSTO ZONZINI COLEGIO;RUA ADHERBAL STRESSER;452;JARDIM ARPOADOR;RAPOSO TAVARES
-46.790175;-23.595557;35279894;EMEI MARIAZINHA REZENDE FUSARI PROFA;RUA EUDORO LINCOLN BERLINCK;118;JARDIM ARPOADOR;RAPOSO TAVARES
-46.790136;-23.595557;35238478;CEI DIRET SAO JORGE ARPOADOR;RUA EUDORO LINCOLN BERLINCK;114;JARDIM ARPOADOR;RAPOSO TAVARES
-46.787167;-23.600621;35004112;LUIS ELIAS ATTIE;AVENIDA ENGENHEIRO HEITOR ANTONIO EIRAS GARCIA;6821;JARDIM ESMERALDA;RAPOSO TAVARES
-46.788052;-23.59608;35281438;EMEF DAISY AMADIO FUJIWARA PROFA;RUA AMARALINA;141;JARDIM ARPOADOR;RAPOSO TAVARES
-46.783503;-23.6021;35428848;EMEF JARDIM PAULO VI;ENGENHEIRO HUGO TAKAHASHI;20;JARDIM ESMERALDA;RAPOSO TAVARES
-46.78364;-23.601637;35184573;CEI INDIR COHAB EDUCANDARIO;RUA JOSE PORFIRIO DE SOUZA;SN;JARDIM RAPOSO TAVARES;RAPOSO TAVARES
-46.784155;-23.600409;35207913;EMEI CAMILLO ASHCAR PROF;RUA JOSE PORFIRIO DE SOUZA;495;JARDIM RAPOSO TAVARES;RAPOSO TAVARES
-46.780966;-23.59678;35391220;CR P CONV IPE;ENGENHEIRO HEITOR ANTONIO EIRAS GARCIA;5985;JARDIM ESMERALDA;RAPOSO TAVARES
-46.780741;-23.596611;35391273;CR P CONV SAO CESARIO;ENGENHEIRO HEITOR ANTONIO EIRAS GARCIA;5985;JARDIM ESMERALDA;RAPOSO TAVARES
-46.780741;-23.596611;35391189;CR P CONV PAU BRASIL;ENGENHEIRO HEITOR ANTONIO EIRAS GARCIA;5985;JARDIM ESMERALDA;RAPOSO TAVARES
-46.780741;-23.596611;35390690;CR P CONV JOAO DE BARRO;ENGENHEIRO HEITOR ANTONIO EIRAS GARCIA;5985;JARDIM ESMERALDA;RAPOSO TAVARES
-46.780741;-23.596611;35184561;CR P CONV PRIMAVERA;AVENIDA ENGENHEIRO HEITOR ANTONIO EIRAS GARCIA;5985;JARDIM ESMERALDA;RAPOSO TAVARES
-46.780741;-23.596611;35180713;CR P CONV PRIMEIROS PASSOS;AVENIDA ENGENHEIRO HEITOR ANTONIO EIRAS GARCIA;5985;JARDIM ESMERALDA;RAPOSO TAVARES
-46.780741;-23.596611;35092794;EMEF EDUCANDARIO DOM DUARTE ANEXA AO;ENGENHEIRO HEITOR ANTONIO EIRAS GARCIA;5985;JARDIM ESMERALDA;RAPOSO TAVARES
-46.766255;-23.623976;35098607;EMEF VERA LUCIA FUSCO BORBA PROFA;RUA MARTINHO LUTERO;375;JARDIM CAMPO LIMPO;CAMPO LIMPO
-46.762107;-23.621402;35901748;AMADOR E CATHARINA SAPORITO AUGUSTO;R AMARO OLIVEIRA LIMA;251;PRQ ESMERALDA;CAMPO LIMPO
-46.77573;-23.600089;35180661;CEI INDIR NOVA ERA MODULO II;AVENIDA ENGENHEIRO HEITOR ANTONIO EIRAS GARCIA;5535;JARDIM ESMERALDA;RAPOSO TAVARES
-46.775546;-23.597011;35351283;CEI INDIR ESMERALDA;CIRCULAR;303;RAPOSO TAVARES;RAPOSO TAVARES
-46.768547;-23.596056;35901738;LUIZ CINTRA DO PRADO PROFESSOR;R ARTUR FERREIRA DE ABREU;321;JD GUARAU;RAPOSO TAVARES
-46.765599;-23.598686;35176151;APOLO COLEGIO;AV FRANCISCO MONT ALVERNE;452;JD ESMERALDAS;RAPOSO TAVARES
-46.76768;-23.596428;35207925;EMEI MORENO CTE;RUA MARCOLINO VAZ FIGUEIRA;381;JARDIM DAS ESMERALDAS;RAPOSO TAVARES
-46.757545;-23.652625;35142311;CASINHA DO SABER E EXTERNATO ELVIRA RAMOS;RUA FELIX FAGUNDES;204;JD GERMANIA;CAPAO REDONDO
-46.756713;-23.652615;35150290;SEIVA MASTER ESCOLA;R BARAO NICOLINO BARRA;108;JD GERMANIA;CAPAO REDONDO
-46.757799;-23.650383;35068780;EMEF CYRO ALBUQUERQUE DEP;RUA ROGERIO DE PAULA BRITO;100;JARDIM SAO JANUARIO;CAPAO REDONDO
-46.754904;-23.654911;35052346;EMEI MARIO SETTE;RUA ANTONIO BAUSCHERT;66;JARDIM CAPELINHA;JARDIM SAO LUIS
-46.75631;-23.647491;35184081;CR P CONV NOSSA SENHORA DO BOM CONSELHO MAE DE MISERICORDIA;NOSSA SENHORA DO BOM CONSELHO;123;CHACARA NOSSA SENHORA DO BOM CONSELHO;JARDIM SAO LUIS
-46.756858;-23.645855;35124795;MORUMBI SUL COLEGIO;R NOSSA SENHORA DO BOM CONSELHO;351;CH N S B CONSELHO;CAMPO LIMPO
-46.753512;-23.650233;35457656;MARIA LINA INST EDUCACIONAL;RUA GERALDO BETING;130;JARDIM GERMANIA;CAPAO REDONDO
-46.751258;-23.653067;35444790;CR P CONV MAE PEREGRINA - COMUNIDADE SAO PEDRO CHANEL;YOSHIMARA MINAMOTO;1164;JARDIM BRASILIA;JARDIM SAO LUIS
-46.750415;-23.651719;35176667;UNIAO SENIOR INSTITUTO DE EDUCACAO;RUA SAO CELESTINO;38;JARDIM IRACEMA;JARDIM SAO LUIS
-46.74789;-23.650581;35153825;SAO LUIZ DE GONZAGA III COLEGIO;R SANTA ARCHELIA;200;JD CASABLANCA;JARDIM SAO LUIS
-46.746825;-23.657642;35053961;EMEF PROCOPIO FERREIRA;AVENIDA FIM DE SEMANA;527;JARDIM CASABLANCA;JARDIM SAO LUIS
-46.746038;-23.658433;35239197;CEI DIRET JARDIM SAO LUIZ II;COLOMBO LEONI;23;CONJUNTO PROMORAR SAO LUIS;JARDIM SAO LUIS
-46.7474;-23.655949;35481129;CEI INDIR FIM DE SEMANA;SAGRADO CORACAO DE JESUS;340;JARDIM IRACEMA;JARDIM SAO LUIS
-46.74358;-23.65804;35239136;CEI DIRET JARDIM SAO LUIZ I;ARQUITETO ROBERTO PATRAO ASSIS;141;CONJUNTO PROMORAR SAO LUIS;JARDIM SAO LUIS
-46.744178;-23.656635;35087661;EMEF AIRTON ARANTES RIBEIRO PROF;RUA FREI LUIS BELTRAO;5;CONJUNTO PROMORAR SAO LUIS;JARDIM SAO LUIS
-46.744339;-23.654908;35461097;NUCLEO EDUCACIONAL TRINDADE;JACOBUS BALDI;27;JARDIM IRACEMA;JARDIM SAO LUIS
-46.74523;-23.653478;35320808;ESCOLA DE EDUCACAO INFANTIL ESTRELINHA;RUA MAPORE;354;JARDIM CASABLANCA;JARDIM SAO LUIS
-46.744585;-23.650678;35172546;CASABLANCA COLEGIO;R DOUTOR LUIS TAVARES DA CUNHA;272;JD CASABLANCA;JARDIM SAO LUIS
-46.744154;-23.651434;35925408;CLORINDA TRITTO GIANGIACOMO PROFESSORA;R GREGORIO ALLEGRI;S/N;JD CASA BLANCA;JARDIM SAO LUIS
-46.751638;-23.646689;35053818;EMEF LUIZ TENORIO DE BRITO CEL;RUA BALDOMERO CARQUEJA;278;VILA PREL;JARDIM SAO LUIS
-46.745885;-23.647517;35923473;CARAN APPARECIDO GONCALVES PROFESSOR;R GREGORIO ALLEGRI;101;JD CASABLANCA;JARDIM SAO LUIS
-46.743706;-23.648534;35004911;RENATO BRAGA PROFESSOR;RUA ARTHUR BLISS;465;JARDIM CASA BLANCA;JARDIM SAO LUIS
-46.745786;-23.64407;35813497;TRAVESSIA ESCOLA DE EDUCACAO INFANTIL;RUA ZULMIRA CAVALHEIRO FAUSTINO;78;VILA DAS BELEZAS;JARDIM SAO LUIS
-46.744973;-23.64549;35060550;CEU CEI CASA BLANCA;JOAO DAMASCENO;85;VILA DAS BELEZAS;JARDIM SAO LUIS
-46.744973;-23.64549;35060549;CEU EMEI CASA BLANCA;JOAO DAMASCENO;85;VILA DAS BELEZAS;JARDIM SAO LUIS
-46.744973;-23.64549;35060331;CEU EMEF CASA BLANCA;JOAO DAMASCENO;85;VILA DAS BELEZAS;JARDIM SAO LUIS
-46.744748;-23.642716;35176936;PITUKINHA EDUCACAO INFANTIL LTDA;RUA MANUEL DE OLIVEIRA FALCAO;248;VILA DAS BELEZAS;JARDIM SAO LUIS
-46.758028;-23.638969;35040997;CLOVIS DE OLIVEIRA PROFESSOR DOUTOR;R LIRA CEARENSE;869;JD S EFIGENIA;CAMPO LIMPO
-46.759815;-23.634875;35183544;CR P CONV CASA S JOSE - LAR DA INFANCIA;ANTONIO CALDAS;88;JARDIM CATANDUVA;CAMPO LIMPO
-46.756161;-23.63421;35810629;FONTE DE ENSINO COLEGIO;R PROF LEITAO DA CUNHA;608;PQ REGINA;CAMPO LIMPO
-46.752839;-23.639949;35053880;EMEF PAULO COLOMBO PEREIRA DE QUEIROZ DES;RUA DOUTOR ABELARDO DA CUNHA LOBO;348;PARQUE ARARIBA;CAMPO LIMPO
-46.753924;-23.634888;35054112;EMEF ZULMIRA CAVALHEIRO FAUSTINO;RUA MELO COUTINHO;69;PARQUE REGINA;CAMPO LIMPO
-46.75232;-23.636158;35176904;ESCOLA NOVA ALVORADA RECREACAO E EDUCACAO INFANTIL;RUA DIAS DINIZ;15;PARQUE REGINA;CAMPO LIMPO
-46.758397;-23.633697;35292643;CR P CONV KOLPING;PADRE ADOLFO KOLPING;28;JARDIM CATANDUVA;CAMPO LIMPO
-46.753191;-23.631071;35478416;JARDIM CAMPO LIMPO O;R CARAIVA;253;JARDIM OLINDA;CAMPO LIMPO
-46.752087;-23.631708;35238715;CEI DIRET PARQUE REGINA;INACIO MANUEL TOURINHO;101;PARQUE REGINA;CAMPO LIMPO
-46.754692;-23.629277;35035634;HELIO MOTTA DOUTOR;R CANORI;30;JD OLINDA;CAMPO LIMPO
-46.752108;-23.629584;35041737;FLAVIO JOSE OSORIO NEGRINI PROFESSOR;R CASIMIRO;66;JD OLINDA;CAMPO LIMPO
-46.75119;-23.641119;35395249;CR P CONV JEFFERSON LOPES FUDA;LEOPOLDINO JOSE DE CAMARGO;551;PARQUE ARARIBA;CAMPO LIMPO
-46.749584;-23.639087;35052309;EMEI CARLOS DE LAET;RUA PROFESSOR LEITAO DA CUNHA;1732;PARQUE REGINA;CAMPO LIMPO
-46.749653;-23.636946;35419345;EMEF PARQUE REGINA;FRANCISCO SOARES;487;PARQUE REGINA;CAMPO LIMPO
-46.746347;-23.641132;35297501;REPUBLICA DO PANAMA;RUA PIEMONTE DA BORBOREMA;75;JARDIM NELMA;JARDIM SAO LUIS
-46.744098;-23.641541;35460655;TEMPO GRADUAL COLEGIO;AVENIDA DAS BELEZAS;561;VILA PLANA;JARDIM SAO LUIS
-46.748206;-23.633477;35098619;EMEF 22 DE MARCO;RUA FRANCISCO SOARES;51;PARQUE REGINA;CAMPO LIMPO
